Micromonospora violae	1278207	GCA_004217135.1
Micromonospora viridifaciens	1881	GCA_900091545.1
Micromonospora wenchangensis	1185415	GCA_002210435.1
Micromonospora yangpuensis	683228	GCA_900091615.1
Micromonospora zamorensis	709883	GCA_900090275.1
Phytohabitans flavus	1076124	GCA_011764545.1
Phytohabitans houttuyneae	1076126	GCA_011764425.1
Phytohabitans rumicis	1076125	GCA_011764445.1
Phytomonospora endophytica	714109	GCA_014202425.1
Pilimelia anulata	53371	GCA_014647895.1
Pilimelia terevasa	53372	GCA_014647915.1
Planosporangium flavigriseum	373681	GCA_011947225.1
Planosporangium mesophilum	689768	GCA_011947235.1
Planosporangium thailandense	765197	GCA_011947195.1
Pseudosporangium ferrugineum	439699	GCA_003002065.1
Salinispora arenicola	168697	GCA_006716065.1
Salinispora pacifica	351187	GCA_000514775.1
Salinispora tropica	168695	GCA_000016425.1
Stackebrandtia albiflava	406432	GCA_007994225.1
Stackebrandtia endophytica	1496996	GCA_006716355.1
Stackebrandtia nassauensis	283811	GCA_000024545.1
Verrucosispora maris	1003110	GCA_000204155.1
Verrucosispora sonchi	1763543	GCA_014646235.1
Egicoccus halophilus	1670830	GCA_004300825.1
Nitriliruptor alkaliphilus	427918	GCA_000969705.1
Actinopolymorpha alba	533267	GCA_000373925.1
Actinopolymorpha cephalotaxi	504797	GCA_013408535.1
Actinopolymorpha rutila	446787	GCA_013407855.1
Aeromicrobium camelliae	1538144	GCA_003850045.1
Aeromicrobium choanae	1736691	GCA_900167475.1
Aeromicrobium erythreum	2041	GCA_001509405.1
Aeromicrobium fastidiosum	52699	GCA_004134885.2
Aeromicrobium flavum	416568	GCA_007992115.1
Aeromicrobium ginsengisoli	363867	GCA_004134905.2
Aeromicrobium marinum	219314	GCA_000160775.2
Aeromicrobium massiliense	1464554	GCA_000312105.1
Aeromicrobium tamlense	375541	GCA_013408555.1
Kribbella albertanoniae	1266829	GCA_004348455.1
Kribbella amoyensis	996641	GCA_007828865.1
Kribbella antibiotica	190195	GCA_004349055.1
Kribbella catacumbae	460086	GCA_000372465.1
Kribbella flavida	182640	GCA_000024345.1
Kribbella italica	1540520	GCA_014205135.1
Kribbella jejuensis	236068	GCA_006715085.1
Kribbella qitaiheensis	1544730	GCA_014217565.1
Kribbella sandramycini	60450	GCA_013131805.1
Kribbella shirazensis	1105143	GCA_011761605.1
Kribbella solani	236067	GCA_014205295.1
Kribbella soli	1124743	GCA_004217145.1
Marmoricola aequoreus	397278	GCA_000720335.1
Marmoricola aurantiacus	86796	GCA_003752505.1
Marmoricola endophyticus	2040280	GCA_014644415.1
Marmoricola ginsengisoli	661483	GCA_003725695.1
Marmoricola pocheonensis	661485	GCA_003725535.1
Marmoricola scoriae	642780	GCA_900104965.1
Marmoricola solisilvae	1542737	GCA_003725775.1
Mumia flava	1348852	GCA_002797495.1
Mumia xiangluensis	1678900	GCA_010994095.1
Nocardioides albertanoniae	1175486	GCA_006716315.1
Nocardioides albidus	1517589	GCA_006335005.1
Nocardioides albus	1841	GCA_014648255.1
Nocardioides alkalitolerans	281714	GCA_000426525.1
Nocardioides alpinus	748909	GCA_900112035.1
Nocardioides aromaticivorans	200618	GCA_013408525.1
Nocardioides baekrokdamisoli	1804624	GCA_003945325.1
Nocardioides caeni	574700	GCA_004912195.1
Nocardioides cavernae	1921566	GCA_013410035.1
Nocardioides daedukensis	634462	GCA_013408415.1
Nocardioides daejeonensis	1046556	GCA_003194585.1
Nocardioides daphniae	402297	GCA_004777465.1
Nocardioides deserti	1588644	GCA_014266025.1
Nocardioides dokdonensis	450734	GCA_001653335.1
Nocardioides exalbidus	402596	GCA_900105585.1
Nocardioides flavus	60447	GCA_014653115.1
Nocardioides ganghwensis	252230	GCA_004137235.1
Nocardioides gilvus	1735589	GCA_003194605.1
Nocardioides ginsengisegetis	661491	GCA_014138045.1
Nocardioides glacieisoli	1168730	GCA_004137245.1
Nocardioides halotolerans	433660	GCA_000422805.1
Nocardioides immobilis	2049295	GCA_003515065.1
Nocardioides insulae	394734	GCA_000422825.1
Nocardioides iriomotensis	715784	GCA_004168035.1
Nocardioides jensenii	1843	GCA_001552535.1
Nocardioides kongjuensis	349522	GCA_013409625.1
Nocardioides lianchengensis	1045774	GCA_900101465.1
Nocardioides litoris	1926648	GCA_006346315.1
Nocardioides luteus	1844	GCA_000960475.2
Nocardioides marinisabuli	419476	GCA_013466785.1
Nocardioides marinus	374514	GCA_013408145.1
Nocardioides mesophilus	433659	GCA_014395785.1
Nocardioides oleivorans	273676	GCA_004137255.1
Nocardioides panaciterrulae	661492	GCA_013409645.1
Nocardioides panzhihuensis	860243	GCA_013408335.1
Nocardioides pelophilus	2172019	GCA_014180685.1
Nocardioides perillae	1119534	GCA_013409425.1
Nocardioides phosphati	1867775	GCA_014646375.1
Nocardioides plantarum	29299	GCA_006346395.1
Nocardioides psychrotolerans	1005945	GCA_900113685.1
Nocardioides rubriscoriae	642762	GCA_008087085.1
Nocardioides sediminis	433648	GCA_003047295.1
Nocardioides simplex	2045	GCA_900114845.1
Nocardioides soli	1036020	GCA_014191495.1
Nocardioides solisilvae	1542435	GCA_003194625.1
Nocardioides szechwanensis	1005944	GCA_900103935.1
Nocardioides terrae	574651	GCA_900112345.1
Nocardioides terrigena	424797	GCA_003047265.1
Nocardioides thalensis	1914755	GCA_013410655.1
Nocardioides zeae	1457234	GCA_010686755.1
Thermasporomyces composti	696763	GCA_003386795.1
Acidipropionibacterium acidipropionici	1748	GCA_001441165.1
Acidipropionibacterium jensenii	1749	GCA_000425285.1
Acidipropionibacterium thoenii	1751	GCA_000423445.1
Acidipropionibacterium virtanenii	2057246	GCA_003325455.1
Aestuariimicrobium kwangyangense	396389	GCA_000421525.1
Auraticoccus monumenti	675864	GCA_900101785.1
Brooklawnia cerclae	349934	GCA_011758645.1
Cutibacterium acnes	1747	GCA_003030305.1
Cutibacterium avidum	33010	GCA_000227295.1
Cutibacterium granulosum	33011	GCA_900186975.1
Cutibacterium namnetense	1574624	GCA_001642025.1
Friedmanniella endophytica	1759536	GCA_014137855.1
Friedmanniella luteola	546871	GCA_900105065.1
Granulicoccus phenolivorans	266854	GCA_000423085.1
Haloactinopolyspora alba	648780	GCA_003014555.1
Jiangella alba	561176	GCA_900106035.1
Jiangella alkaliphila	419479	GCA_900105925.1
Jiangella gansuensis	281473	GCA_000515395.1
Jiangella mangrovi	1524084	GCA_014204975.1
Jiangella muralis	702383	GCA_001270745.1
Luteococcus japonicus	33984	GCA_003752415.1
Microlunatus endophyticus	1716077	GCA_014646195.1
Microlunatus parietis	682979	GCA_013407955.1
Microlunatus phosphovorus	29405	GCA_000270245.1
Microlunatus soli	630515	GCA_900105385.1
Microlunatus terrae	1007092	GCA_013408315.1
Micropruina glycogenica	75385	GCA_900289045.1
Naumannella halotolerans	993414	GCA_004364645.1
Phytoactinopolyspora alkaliphila	1783498	GCA_010550695.1
Phytoactinopolyspora halotolerans	1981512	GCA_010550675.1
Propionibacterium acidifaciens	556499	GCA_000426605.1
Propionibacterium australiense	119981	GCA_003666605.1
Propionibacterium cyclohexanicum	64702	GCA_900111365.1
Propionibacterium freudenreichii	1744	GCA_000940845.1
Propionicicella superfundia	348582	GCA_000423465.1
Propioniciclava sinopodophylli	1837344	GCA_004324755.1
Propioniciclava tarda	433330	GCA_900182665.1
Propionicimonas paludicola	185243	GCA_002563675.1
Propioniferax innocua	1753	GCA_006716235.1
Pseudopropionibacterium propionicum	1750	GCA_900637725.1
Raineyella antarctica	1577474	GCA_900092135.1
Tessaracoccus aquimaris	1332264	GCA_001997345.1
Tessaracoccus bendigoensis	72764	GCA_900141915.1
Tessaracoccus defluvii	1285901	GCA_014489575.1
Tessaracoccus flavescens	399497	GCA_001998865.1
Tessaracoccus flavus	1610493	GCA_001997295.1
Tessaracoccus lapidicaptus	1427523	GCA_001693815.1
Tessaracoccus oleiagri	686624	GCA_900103275.1
Tessaracoccus rhinocerotis	1689449	GCA_007197885.1
Actinoalloteichus cyanogriseus	2893586	GCA_000429185.1
Actinoalloteichus hoggarensis	1470176	GCA_002234535.1
Actinoalloteichus hymeniacidonis	340345	GCA_001747425.1
Actinoalloteichus spitiensis	252394	GCA_000239155.2
Actinokineospora auranticolor	155976	GCA_002934265.1
Actinokineospora bangkokensis	1193682	GCA_001940455.1
Actinokineospora enzanensis	155975	GCA_000374445.1
Actinokineospora fastidiosa	1816	GCA_014648415.1
Actinokineospora inagensis	103730	GCA_000482865.1
Actinokineospora mzabensis	909613	GCA_003182415.1
Actinokineospora terrae	155974	GCA_900111175.1
Actinomycetospora chiangmaiensis	402650	GCA_000379625.1
Actinomycetospora cinnamomea	663609	GCA_003096675.1
Actinomycetospora corticicola	663602	GCA_013409505.1
Actinomycetospora succinea	663603	GCA_004363095.1
Actinophytocola algeriensis	1768010	GCA_014203735.1
Actinophytocola oryzae	502181	GCA_004364325.1
Actinophytocola xanthii	1912961	GCA_001921205.1
Actinophytocola xinjiangensis	485602	GCA_001921215.1
Actinopolyspora alba	673379	GCA_900112765.1
Actinopolyspora biskrensis	1470178	GCA_013408175.1
Actinopolyspora erythraea	414996	GCA_002263515.1
Actinopolyspora halophila	1850	GCA_000371785.1
Actinopolyspora mortivallis	33906	GCA_000384035.1
Actinopolyspora mzabensis	995066	GCA_900101095.1
Actinopolyspora righensis	995060	GCA_900116555.1
Actinopolyspora saharensis	995062	GCA_900100925.1
Actinopolyspora xinjiangensis	405564	GCA_900104475.1
Actinosynnema mirum	40567	GCA_000023245.1
Actinosynnema pretiosum	42197	GCA_002354875.1
Allokutzneria albata	211114	GCA_900103775.1
Amycolatopsis alba	76020	GCA_000384215.1
Amycolatopsis albispora	1804986	GCA_003312875.1
Amycolatopsis australiensis	546364	GCA_900119165.1
Amycolatopsis azurea	36819	GCA_001995215.1
Amycolatopsis balhimycina	208443	GCA_000384295.1
Amycolatopsis bartoniae	941986	GCA_014191255.1
Amycolatopsis benzoatilytica	346045	GCA_000383915.1
Amycolatopsis bullii	941987	GCA_014654205.1
Amycolatopsis cihanbeyliensis	1128664	GCA_006715045.1
Amycolatopsis circi	871959	GCA_003385235.1
Amycolatopsis coloradensis	76021	GCA_001953865.1
Amycolatopsis decaplanina	208441	GCA_000342005.1
Amycolatopsis deserti	185696	GCA_014653945.1
Amycolatopsis echigonensis	369930	GCA_014174495.1
Amycolatopsis endophytica	860233	GCA_013410405.1
Amycolatopsis granulosa	185684	GCA_011758745.1
Amycolatopsis halophila	1069073	GCA_000504245.1
Amycolatopsis japonica	208439	GCA_000732925.1
Amycolatopsis jejuensis	330084	GCA_000717335.1
Amycolatopsis jiangsuensis	1181879	GCA_014204865.1
Amycolatopsis kentuckyensis	218823	GCA_002155975.1
Amycolatopsis keratiniphila	129921	GCA_001620365.2
Amycolatopsis lexingtonensis	218822	GCA_002156005.1
Amycolatopsis lurida	31959	GCA_900105055.1
Amycolatopsis marina	490629	GCA_900111885.1
Amycolatopsis mediterranei	33910	GCA_000220945.1
Amycolatopsis methanolica	1814	GCA_000739085.1
Amycolatopsis nigrescens	381445	GCA_000384315.1
Amycolatopsis orientalis	31958	GCA_000478275.1
Amycolatopsis palatopharyngis	187982	GCA_003385185.1
Amycolatopsis pretoriensis	218821	GCA_900107925.1
Amycolatopsis regifaucium	546365	GCA_001613935.1
Amycolatopsis rifamycinica	287986	GCA_000695625.1
Amycolatopsis rubida	112413	GCA_900115345.1
Amycolatopsis saalfeldensis	394193	GCA_900110575.1
Amycolatopsis sacchari	115433	GCA_900114035.1
Amycolatopsis sulphurea	76022	GCA_002564045.1
Amycolatopsis taiwanensis	342230	GCA_000519205.1
Amycolatopsis thailandensis	589330	GCA_002234405.1
Amycolatopsis thermalba	944492	GCA_003385215.1
Amycolatopsis thermoflava	84480	GCA_000473265.1
Amycolatopsis tolypomycina	208445	GCA_900105945.1
Amycolatopsis umgeniensis	336628	GCA_014205155.1
Amycolatopsis vancoresmycina	208444	GCA_000716785.1
Amycolatopsis viridis	185678	GCA_011758765.1
Amycolatopsis xylanica	589385	GCA_900107045.1
Crossiella cryophila	43355	GCA_014204915.1
Crossiella equi	130796	GCA_002155995.1
Haloechinothrix alba	664784	GCA_900188115.1
Halopolyspora algeriensis	1500506	GCA_003337235.1
Herbihabitans rhizosphaerae	1872711	GCA_004216555.1
Kibdelosporangium aridum	2030	GCA_900176515.1
Kibdelosporangium phytohabitans	860235	GCA_001302585.1
Kutzneria buriramensis	1045776	GCA_003387475.1
Kutzneria kofuensis	103725	GCA_014203355.1
Kutzneria viridogrisea	47990	GCA_014138725.1
Labedaea rhizosphaerae	598644	GCA_004362825.1
Longimycelium tulufanense	907463	GCA_014645795.1
Prauserella endophytica	1592324	GCA_005146945.1
Prauserella isguenensis	1470180	GCA_014191605.1
Prauserella marina	530584	GCA_002240355.1
Prauserella muralis	588067	GCA_003202285.1
Prauserella rugosa	43354	GCA_000719975.1
Prauserella sediminis	577680	GCA_014195435.1
Prauserella shujinwangii	1453103	GCA_003001955.1
Pseudonocardia acaciae	551276	GCA_000620785.1
Pseudonocardia alni	33907	GCA_002813375.1
Pseudonocardia ammonioxydans	260086	GCA_900115005.1
Pseudonocardia asaccharolytica	54010	GCA_000423625.1
Pseudonocardia autotrophica	2074	GCA_000717175.1
Pseudonocardia bannensis	630973	GCA_012911875.1
Pseudonocardia cypriaca	882449	GCA_006717045.1
Pseudonocardia dioxanivorans	240495	GCA_000196675.1
Pseudonocardia endophytica	401976	GCA_004339565.1
Pseudonocardia eucalypti	648755	GCA_014208095.1
Pseudonocardia hierapolitana	1128676	GCA_007994075.1
Pseudonocardia hydrocarbonoxydans	76726	GCA_006539565.1
Pseudonocardia kunmingensis	630975	GCA_006716445.1
Pseudonocardia oroxyli	366584	GCA_900102195.1
Pseudonocardia sediminis	1397368	GCA_004217185.1
Pseudonocardia spinosispora	103441	GCA_000429025.1
Pseudonocardia sulfidoxydans	54011	GCA_007989085.1
Pseudonocardia thermophila	1848	GCA_900142365.1
Pseudonocardia xinjiangensis	75289	GCA_012911925.1
Saccharomonospora amisosensis	1128677	GCA_011761185.1
Saccharomonospora azurea	40988	GCA_000231055.3
Saccharomonospora cyanea	40989	GCA_000244975.1
Saccharomonospora glauca	40990	GCA_000243395.3
Saccharomonospora marina	632569	GCA_000244955.1
Saccharomonospora viridis	1852	GCA_000023865.1
Saccharomonospora xinjiangensis	75294	GCA_000258175.1
Saccharopolyspora antimicrobica	455193	GCA_003635025.1
Saccharopolyspora dendranthemae	1181886	GCA_007829955.1
Saccharopolyspora erythraea	1836	GCA_000062885.1
Saccharopolyspora flava	95161	GCA_900116135.1
Saccharopolyspora gloriosae	455344	GCA_014203325.1
Saccharopolyspora hirsuta	1837	GCA_008630535.1
Saccharopolyspora hordei	1838	GCA_013410345.1
Saccharopolyspora jiangxiensis	146035	GCA_900112555.1
Saccharopolyspora phatthalungensis	664693	GCA_014203395.1
Saccharopolyspora rectivirgula	28042	GCA_000497205.1
Saccharopolyspora shandongensis	418495	GCA_900106995.1
Saccharopolyspora spinosa	60894	GCA_000194155.1
Saccharopolyspora subtropica	1530170	GCA_014646075.1
Saccharothrix australiensis	2072	GCA_003634935.1
Saccharothrix carnea	1280637	GCA_003014735.1
Saccharothrix coeruleofusca	33919	GCA_014648515.1
Saccharothrix ecbatanensis	1105145	GCA_014205015.1
Saccharothrix espanaensis	103731	GCA_000328705.1
Saccharothrix saharensis	571190	GCA_006716745.1
Saccharothrix syringae	103733	GCA_009498035.1
Saccharothrix tamanrassetensis	1051531	GCA_014203665.1
Saccharothrix texasensis	103734	GCA_003752005.1
Saccharothrix variisporea	543527	GCA_003634995.1
Saccharothrix violaceirubra	413306	GCA_014203755.1
Sciscionella marina	508770	GCA_000379465.1
Streptoalloteichus hindustanus	2017	GCA_900129375.1
Tamaricihabitans halophyticus	1262583	GCA_004340875.1
Thermocrispum agreste	37925	GCA_000427905.1
Thermocrispum municipale	37926	GCA_000427825.1
Umezawaea tangerina	84725	GCA_003002815.1
Allostreptomyces psammosilenae	1892865	GCA_013407765.1
Kitasatospora albolonga	68173	GCA_002082585.1
Kitasatospora arboriphila	258052	GCA_000717275.1
Kitasatospora atroaurantiaca	285545	GCA_007828955.1
Kitasatospora aureofaciens	1894	GCA_001188955.3
Kitasatospora azatica	58347	GCA_000744785.1
Kitasatospora cheerisanensis	81942	GCA_000696185.1
Kitasatospora cineracea	88074	GCA_003751605.1
Kitasatospora gansuensis	258050	GCA_014203705.1
Kitasatospora griseola	2064	GCA_014648555.1
Kitasatospora herbaricolor	68217	GCA_014648975.1
Kitasatospora indigofera	67307	GCA_014655955.1
Kitasatospora kifunensis	58351	GCA_014203855.1
Kitasatospora mediocidica	58352	GCA_000744225.1
Kitasatospora phosalacinea	2065	GCA_000716545.1
Kitasatospora psammotica	1894	GCA_001188955.3
Kitasatospora purpeofusca	67352	GCA_000718025.1
Kitasatospora setae	2066	GCA_000269985.1
Kitasatospora viridis	281105	GCA_007829815.1
Kitasatospora xanthocidica	83382	GCA_014656195.1
Streptacidiphilus albus	105425	GCA_000744705.1
Streptacidiphilus anmyonensis	405782	GCA_000787855.1
Streptacidiphilus carbonis	105422	GCA_000787775.1
Streptacidiphilus jiangxiensis	235985	GCA_900109465.1
Streptacidiphilus melanogenes	411235	GCA_000787835.1
Streptacidiphilus neutrinimicus	105420	GCA_000787815.1
Streptacidiphilus rugosus	405783	GCA_000744655.1
Streptomyces abikoensis	97398	GCA_014648775.1
Streptomyces abyssalis	933944	GCA_001751365.1
Streptomyces achromogenes	67255	GCA_000720835.1
Streptomyces acidiscabies	42234	GCA_000242715.2
Streptomyces adustus	1609272	GCA_009377175.1
Streptomyces afghaniensis	66865	GCA_000415505.1
Streptomyces africanus	231024	GCA_002150735.1
Streptomyces agglomeratus	285458	GCA_001746415.1
Streptomyces aidingensis	910347	GCA_900112355.1
Streptomyces alanosinicus	68171	GCA_014650595.1
Streptomyces albidochromogenes	329524	GCA_005981925.1
Streptomyces albidoflavus	1886	GCA_000719955.1
Streptomyces albiflavescens	1623582	GCA_014645835.1
Streptomyces albofaciens	66866	GCA_008634025.1
Streptomyces alboflavus	67267	GCA_000716675.1
Streptomyces albogriseolus	1887	GCA_014650475.1
Streptomyces alboniger	132473	GCA_008704395.1
Streptomyces albospinus	285515	GCA_014648695.1
Streptomyces albulus	1971	GCA_001646665.1
Streptomyces albus	1888	GCA_000827005.1
Streptomyces alfalfae	1642299	GCA_004127445.1
Streptomyces althioticus	83380	GCA_014649355.1
Streptomyces ambofaciens	1889	GCA_001267885.1
Streptomyces amritsarensis	681158	GCA_001953875.1
Streptomyces anandii	285454	GCA_014650655.1
Streptomyces angustmyceticus	285578	GCA_009176265.1
Streptomyces anthocyanicus	68174	GCA_014651155.1
Streptomyces antibioticus	1890	GCA_002019855.1
Streptomyces antimycoticus	68175	GCA_005405925.1
Streptomyces antioxidans	1507734	GCA_000968685.2
Streptomyces anulatus	1892	GCA_000721175.1
Streptomyces argenteolus	67274	GCA_007829855.1
Streptomyces armeniacus	83291	GCA_003355155.1
Streptomyces asterosporus	67282	GCA_006782915.1
Streptomyces atratus	1893	GCA_900119365.1
Streptomyces atriruber	545121	GCA_001418325.1
Streptomyces atroolivaceus	66869	GCA_000717025.1
Streptomyces aurantiacus	47760	GCA_001418335.1
Streptomyces aurantiogriseus	66870	GCA_014649375.1
Streptomyces aureocirculatus	67275	GCA_000720475.1
Streptomyces aureorectus	67282	GCA_006782915.1
Streptomyces aureoverticillatus	66871	GCA_014649395.1
Streptomyces aureus	193461	GCA_001418135.1
Streptomyces autolyticus	75293	GCA_001983975.1
Streptomyces avellaneus	1894	GCA_001188955.3
Streptomyces avermitilis	33903	GCA_000009765.2
Streptomyces avicenniae	500153	GCA_000719135.1
Streptomyces avidinii	1895	GCA_014650695.1
Streptomyces bacillaris	68179	GCA_003268675.1
Streptomyces barkulensis	1257026	GCA_002843305.1
Streptomyces bicolor	66874	GCA_000719285.1
Streptomyces bikiniensis	1896	GCA_000716465.1
Streptomyces bluensis	33897	GCA_014650715.1
Streptomyces bobili	67280	GCA_002154575.1
Streptomyces bottropensis	42235	GCA_000383595.1
Streptomyces brasiliensis	1954	GCA_014647875.1
Streptomyces brevispora	887462	GCA_007829885.1
Streptomyces bungoensis	285568	GCA_001514215.1
Streptomyces caatingaensis	1678637	GCA_001187435.1
Streptomyces cacaoi	1898	GCA_013085465.1
Streptomyces caelestis	36816	GCA_001279005.1
